Bloco,Tratamento,DAS,Inoculacao,Rn,Gn,Bn,MPRI,H,S,V,ICVE,Clof A,Clof B,Clorof Total,NDVI
B,100,65,sem,0.234477939,0.433967517,0.331554544,0.298438079,149.1974967,0.459687811,0.424966453,0.867323561,35.23333333,5.366666667,40.6,0.941483871
B,100,65,sem,0.229816171,0.43509837,0.335085459,0.308734712,150.7681684,0.471806409,0.437663791,0.867777536,37.03333333,5.833333333,42.86666667,0.93047191
B,100,65,com,0.229550045,0.438829184,0.331620771,0.313114367,149.2635165,0.476903421,0.439329872,0.857163994,38.5,6.6,45.1,0.934736842
B,100,65,com,0.229286167,0.433655688,0.337058145,0.308276691,151.6403281,0.471271396,0.474849274,0.860406044,38.96666667,6.566666667,45.53333333,0.8760125
B,100,65,com,0.234211745,0.433998908,0.331789347,0.298988294,149.3044662,0.460340244,0.431996386,0.865357046,36.03333333,5.833333333,41.86666667,0.909885057
B,100,65,com,0.23035506,0.436649372,0.332995567,0.309284769,149.8526429,0.472448433,0.431274017,0.864607199,37.4,6.666666667,44.06666667,0.8978
B,100,65,com,0.231024429,0.434575939,0.334399632,0.305816401,150.4714624,0.468391117,0.465889269,0.857859107,36.96666667,6,42.96666667,
C,100,65,sem,0.204362874,0.450426523,0.345210603,0.375790521,154.3442185,0.546290319,0.214553158,0.937186722,,,,
C,100,65,sem,0.221983317,0.456161027,0.321855656,0.345321335,145.5888588,0.513366325,0.423196709,0.829972649,43.56666667,10.5,54.06666667,0.894263158
C,100,65,sem,0.212438016,0.451941537,0.335620448,0.360492011,150.8594457,0.529943591,0.429848874,0.851510543,43.56666667,10.4,53.96666667,0.901134328
C,100,65,sem,0.211311509,0.45451933,0.334169161,0.365269684,150.3093012,0.535087959,0.430064938,0.846667375,46.1,,60.4,0.934123457
C,100,65,sem,0.212607887,0.451919555,0.335472559,0.360123078,150.8045169,0.529544839,0.459393601,0.841490058,41.23333333,8.3,49.53333333,0.921493827
C,100,65,com,0.226288333,0.431708185,0.342003481,0.312189877,153.7986266,0.475830339,0.451601849,0.878626085,32.16666667,8.9,41.06666667,0.908234694
C,100,65,com,0.210431207,0.45485445,0.334714344,0.367395931,150.508507,0.537365839,0.436557631,0.844850549,36.56666667,8.133333333,44.7,0.921515464
C,100,65,com,0.250868064,0.431870099,0.317261837,0.265111934,142.0087381,0.419112218,0.459331731,0.829456118,42.83333333,9.233333333,52.06666667,0.901971698
C,100,65,com,0.231785539,0.428112343,0.340102118,0.297510886,153.1029416,0.458587113,0.449261513,0.881289022,44.23333333,10.63333333,54.86666667,0.89672619
C,100,65,com,0.226306776,0.441294327,0.332398896,0.322029951,149.6088176,0.487174971,0.459522994,0.848927443,38.56666667,9.033333333,47.6,0.875408602
D,100,65,sem,0.216651322,0.447761362,0.335587316,0.347841101,150.8777568,0.516145562,0.452642346,0.848613791,40.1,9.133333333,49.23333333,0.876662921
D,100,65,sem,0.242054581,0.432298029,0.32564739,0.282112719,146.363949,0.440074753,0.465600031,0.844574788,40.13333333,8.433333333,48.56666667,0.894546667
D,100,65,sem,0.242362916,0.434390579,0.323246505,0.283748314,145.2724802,0.442062218,0.46510172,0.838014688,40.26666667,9.366666667,49.63333333,0.935802083
D,100,65,sem,0.217211127,0.448922604,0.33386627,0.347845284,150.207,0.516150167,0.405765937,0.860511299,38.8,8.333333333,47.13333333,0.925925926
D,100,65,sem,0.216868559,0.448004317,0.335127124,0.347639024,150.6984691,0.515923059,0.419733146,0.858661649,40.03333333,9.1,49.13333333,0.919022989
D,100,65,com,0.227757523,0.432905593,0.339336885,0.310518425,152.6338031,0.473886394,0.424484353,0.88184199,40.9,9.6,50.5,0.908871795
D,100,65,com,0.211303923,0.452313063,0.336383015,0.363175062,151.138842,0.53283701,0.401616852,0.861508946,38.73333333,9,47.73333333,0.907299065
D,100,65,com,0.21682203,0.447050966,0.336127004,0.346796657,151.0920886,0.514994829,0.412586759,0.863539963,42.83333333,11.1,53.93333333,0.907361446
D,100,65,com,0.237954084,0.432227914,0.329818002,0.289882196,148.3714749,0.449470808,0.461214136,0.854057657,38.66666667,7.666666667,46.33333333,0.906535714
D,100,65,com,0.209434027,0.448767678,0.341798295,0.363617489,153.1831988,0.533313033,0.441158475,0.859527269,41.03333333,9.966666667,51,
A,100,87,sem,0.25440252,0.411310355,0.334287125,0.235698963,150.5470805,0.381482821,0.366723406,0.920303927,42.56666667,10.6,53.16666667,
A,100,87,sem,0.247644591,0.414862193,0.337493216,0.252401342,152.2389357,0.403067824,0.371997241,0.920750176,42,10.7,52.7,
A,100,87,sem,0.268476319,0.413638516,0.317885165,0.212811964,140.4221954,0.350939751,0.438743477,0.850228899,44.56666667,11,55.56666667,
A,100,87,sem,0.244683183,0.411879487,0.34343733,0.254653991,155.4388743,0.405935011,0.33680608,0.949302271,42.2,10.1,52.3,
A,100,87,sem,0.270941743,0.400640377,0.32841788,0.193124012,146.5890867,0.323728313,0.383472152,0.91198366,44.36666667,11.16666667,55.53333333,
A,100,87,com,0.230150575,0.448952805,0.320896621,0.322192815,144.8844025,0.487361316,0.226729876,0.900216283,44.56666667,11.43333333,56,
A,100,87,com,0.255859654,0.409196831,0.334943515,0.230562637,150.9450828,0.374727185,0.357045085,0.927993037,40.46666667,10.23333333,50.7,
A,100,87,com,0.229418584,0.447286073,0.323295343,0.321953584,145.853355,0.487087577,0.287776916,0.885341585,43.8,11.86666667,55.66666667,
A,100,87,com,0.238841099,0.434915865,0.326243037,0.291017053,146.7454931,0.450833787,0.282366661,0.904185923,46.03333333,12.93333333,58.96666667,
A,100,87,com,0.223842512,0.43395194,0.342205548,0.319415021,153.8003974,0.484176724,0.382675122,0.89882937,44.86666667,12.6,57.46666667,
B,100,87,sem,0.218907417,0.439923532,0.34116905,0.335467111,153.1907834,0.502396665,0.278956495,0.923942188,41.5,10.8,52.3,
B,100,87,sem,0.231496856,0.435422299,0.333080845,0.305772359,149.8885673,0.468339458,0.27723355,0.91752326,44.56666667,11.53333333,56.1,
B,100,87,sem,0.221401913,0.439547153,0.339050934,0.330048489,152.3589058,0.496295423,0.337815874,0.9017346,44.3,12,56.3,
B,100,87,sem,0.229204637,0.432331809,0.338463554,0.307053637,152.2730581,0.469840913,0.307599095,0.920148098,41.8,12.63333333,54.43333333,
B,100,87,sem,0.227832925,0.432006274,0.3401608,0.309428947,153.0095605,0.472616629,0.271785002,0.93525257,43.96666667,12.73333333,56.7,
B,100,87,com,0.214127166,0.44674543,0.339127404,0.351986548,152.2417257,0.52069534,0.279398041,0.912422905,39.9,11.63333333,51.53333333,
B,100,87,com,0.218513869,0.444834326,0.336651805,0.341178974,151.3196441,0.508774713,0.306633834,0.902195174,40.9,12.33333333,53.23333333,
B,100,87,com,0.217912203,0.439772859,0.342314938,0.337335709,153.6434781,0.504489197,0.352726782,0.901169552,43.1,12.3,55.4,
B,100,87,com,0.215775049,0.42420893,0.360016021,0.325686093,161.5213604,0.491347227,0.38300787,0.939222525,40.76666667,11.1,51.86666667,
B,100,87,com,0.250658746,0.417443976,0.331897278,0.2496401,149.2250815,0.399539195,0.394698018,0.897615826,43.7,12.16666667,55.86666667,
C,100,87,sem,0.257282567,0.422706774,0.320010659,0.243274706,142.7517215,0.391345058,0.435416669,0.85081121,47,,,
C,100,87,sem,0.268496939,0.424659469,0.306843592,0.225291909,134.7333628,0.367735895,0.477969016,0.799950378,41.73333333,11,52.73333333,
C,100,87,sem,0.232230707,0.423551144,0.344218149,0.291744024,155.1203803,0.45170563,0.446809594,0.895608149,41.26666667,11.36666667,52.63333333,
C,100,87,sem,0.273939602,0.424580541,0.301479856,0.215657258,130.9692309,0.354799441,0.491911797,0.778703092,42.86666667,12.03333333,54.9,
C,100,87,sem,0.223236427,0.435323774,0.341439798,0.322047015,153.4400066,0.487194496,0.398776606,0.890454113,42.93333333,11.33333333,54.26666667,
C,100,87,com,0.291655779,0.405165992,0.303178228,0.162897053,126.0906144,0.280157306,0.464640368,0.785570855,40.63333333,12.03333333,52.66666667,
C,100,87,com,0.219208955,0.44264842,0.338142625,0.337594583,151.937152,0.504778634,0.337066464,0.89681359,40.6,11.76666667,52.36666667,
C,100,87,com,0.267597824,0.427311433,0.305090743,0.229833761,134.0850561,0.373763948,0.478959429,0.794009186,40.2,11.23333333,51.43333333,
C,100,87,com,0.261628389,0.415971506,0.322400105,0.227779134,143.6246557,0.371042523,0.449428422,0.857757772,39.83333333,10.56666667,50.4,
C,100,87,com,0.269243883,0.417813149,0.312942968,0.216240078,137.6479646,0.355587819,0.436369454,0.83405849,42.4,12.26666667,54.66666667,
D,100,87,sem,0.27099615,0.413022053,0.315981797,0.207634682,139.0045531,0.343870022,0.385458777,0.862471251,42.53333333,10.76666667,53.3,
D,100,87,sem,0.268867602,0.413380745,0.317751653,0.211818972,140.2960301,0.349588472,0.440848638,0.849276686,45.93333333,12.13333333,58.06666667,
D,100,87,sem,0.284460468,0.407168661,0.308370871,0.177419064,131.6913477,0.301369444,0.418910944,0.824858469,,,,
D,100,87,sem,0.279576541,0.404351944,0.316071515,0.182439255,137.5491192,0.308581188,0.438014676,0.848629819,43.3,11.26666667,54.56666667,
D,100,87,sem,0.288219597,0.402442783,0.309337619,0.165382087,131.0930306,0.28382466,0.431029249,0.823343312,43.6,11.23333333,54.83333333,
D,100,87,com,0.264919074,0.408504856,0.326576069,0.213217522,145.7645265,0.351491003,0.439795835,0.879373979,39.16666667,11.53333333,50.7,
D,100,87,com,0.254096045,0.410358054,0.335545902,0.23517352,151.2743416,0.380794303,0.377985711,0.920819671,44.93333333,11.7,56.63333333,
D,100,87,com,0.237752467,0.419180242,0.343067292,0.276174063,154.8286776,0.432815665,0.292150542,0.951837251,42.26666667,10.7,52.96666667,
D,100,87,com,0.262559346,0.422242755,0.315197899,0.233181833,139.7785933,0.378179157,0.331606943,0.873285707,39.6,8.766666667,48.36666667,
D,100,87,com,0.271528555,0.425185859,0.303285586,0.220545608,132.4004638,0.361388557,0.417534621,0.809250407,39.16666667,,47,
A,100,101,sem,0.266996649,0.39328653,0.33971682,0.19126624,154.5491677,0.321114178,0.404260258,0.950148342,40.66666667,10.2,50.86666667,
A,100,101,sem,0.230248315,0.41776452,0.351987165,0.289371129,158.9530652,0.448856225,0.368190453,0.944057025,44.43333333,12.2,56.63333333,
A,100,101,sem,0.229045295,0.417995437,0.352959268,0.292022021,159.3481492,0.452038768,0.345546936,0.952738928,43.2,11.9,55.1,
A,100,101,sem,0.270573897,0.397062003,0.3323641,0.189456716,149.3103621,0.318560085,0.37452278,0.931807723,42.26666667,10.73333333,53,
A,100,101,sem,0.280351822,0.393142931,0.326505247,0.167471399,144.5516292,0.286895934,0.441518506,0.893593126,43.2,11.33333333,54.53333333,
A,100,101,com,0.240723882,0.410553649,0.348722469,0.260764051,158.1553559,0.413660353,0.384484576,0.94592589,43.46666667,12.4,55.86666667,
A,100,101,com,0.292686436,0.395948515,0.311365049,0.14995184,130.8531299,0.260796731,0.436763209,0.827775186,46.86666667,,,
A,100,101,com,0.291803938,0.397214253,0.310981808,0.152986259,130.9161254,0.265373949,0.408387888,0.836057862,42.3,10.96666667,53.26666667,
A,100,101,com,0.270497484,0.399045598,0.330456918,0.19199379,147.9861439,0.32213891,0.328803581,0.938497747,43.86666667,12.2,56.06666667,
A,100,101,com,0.292865928,0.389001853,0.31813222,0.140989101,135.7691054,0.247134877,0.430083975,0.861866523,43.63333333,12.86666667,56.5,
B,100,101,sem,0.257830873,0.397615518,0.34455361,0.213266328,157.2241472,0.351557318,0.404153583,0.954897184,44.53333333,13.66666667,58.2,
B,100,101,sem,0.260260083,0.395265455,0.344474463,0.205949828,157.4271241,0.341556213,0.375097574,0.969043871,42.43333333,11.86666667,54.3,
B,100,101,sem,0.27514607,0.391323429,0.333530501,0.174317593,150.1527413,0.296883218,0.443832109,0.920610121,45.1,13.4,58.5,
B,100,101,sem,0.248547965,0.410312637,0.341139398,0.245521847,154.3430115,0.394247356,0.41889648,0.919746563,,,57.7,
B,100,101,sem,0.22744002,0.423160253,0.349399727,0.300830234,157.3879713,0.46252036,0.355008635,0.935201286,45.63333333,14.56666667,60.2,
B,100,101,com,0.24865144,0.403047913,0.348300648,0.236913651,158.7246701,0.383072255,0.399502135,0.954278926,41.46666667,12,53.46666667,
B,100,101,com,0.29760346,0.395412548,0.306983992,0.141135395,125.7543927,0.247359596,0.496086909,0.784153347,42.9,12.6,55.5,
B,100,101,com,0.253084793,0.402608344,0.344306863,0.228038914,156.6050978,0.371387114,0.410792289,0.942635187,43.6,15.03333333,58.63333333,
B,100,101,com,0.284230325,0.394614415,0.32115526,0.162605797,140.0707917,0.279726451,0.442937923,0.870616274,,,,
B,100,101,com,0.296117779,0.3946907,0.30919152,0.142692112,127.9578089,0.249747259,0.447927354,0.811651845,44.26666667,13.33333333,57.6,
C,100,101,sem,0.303043922,0.391380461,0.305575618,0.127208291,121.7195802,0.225705031,0.525823345,0.759043765,43.7,12.96666667,56.66666667,
C,100,101,sem,0.299480307,0.387626959,0.312892734,0.128286594,129.1296218,0.227400724,0.528836896,0.798640914,44.5,13.33333333,57.83333333,
C,100,101,sem,0.276436564,0.397024042,0.326539394,0.179056469,144.9293696,0.303728403,0.460074587,0.883895501,43.1,13.4,56.5,
C,100,101,sem,0.297751885,0.390308399,0.311939715,0.13451803,129.1972977,0.237136875,0.467216809,0.816311537,43.13333333,14.9,58.03333333,
C,100,101,sem,0.304074382,0.386534601,0.309391017,0.119402181,123.8685091,0.21333205,0.478562959,0.790860047,,12.5,,
C,100,101,com,0.214810368,0.429140729,0.356048903,0.332836393,159.5385519,0.499440734,0.431143955,0.909463726,43.16666667,13.56666667,56.73333333,
C,100,101,com,0.214978777,0.429497936,0.355523287,0.332857891,159.3096384,0.499464936,0.381746059,0.924649881,44.96666667,14.76666667,59.73333333,
C,100,101,com,0.277319914,0.397557766,0.325122319,0.178162437,143.8539216,0.30244121,0.430466465,0.888219228,43,13.93333333,56.93333333,
C,100,101,com,0.20619734,0.434096137,0.359706523,0.355928657,160.4150926,0.524996142,0.364816089,0.927924215,43.93333333,14.2,58.13333333,
C,100,101,com,0.213672508,0.435126807,0.351200685,0.341329429,157.2613703,0.508941982,0.406231751,0.901949702,47.43333333,,,
D,100,101,sem,0.259161745,0.394683841,0.346154414,0.207269267,158.5144585,0.343368746,0.409550304,0.962996197,44.76666667,13.5,58.26666667,
D,100,101,sem,0.202678391,0.431217807,0.366103802,0.360531292,162.9051796,0.529986034,0.273800672,0.970433207,42.6,11.3,53.9,
D,100,101,sem,0.203538262,0.432194981,0.364266756,0.359674,162.175492,0.529059172,0.287141293,0.962241467,45.3,13.3,58.6,
D,100,101,sem,0.282009775,0.39592115,0.322069075,0.168027997,141.1002454,0.287712276,0.355592613,0.902788622,46.8,14,60.8,
D,100,101,sem,0.229921592,0.419657666,0.350420743,0.292090722,158.1052949,0.452121073,0.365890161,0.939025671,44.06666667,11.8,55.86666667,
D,100,101,com,0.220591193,0.421584245,0.357824561,0.31298776,160.9666006,0.476756554,0.393402008,0.937539372,47.23333333,13.5,60.73333333,
D,100,101,com,0.229127681,0.414673245,0.356199073,0.288203319,161.0911656,0.447450049,0.391050368,0.948784114,44.43333333,12.6,57.03333333,
D,100,101,com,0.224571018,0.419957976,0.355471007,0.303146888,160.1971524,0.465253596,0.329758932,0.958313338,43.36666667,12.5,55.86666667,
D,100,101,com,0.298890044,0.387484473,0.313625483,0.12907593,129.97948,0.228639947,0.454977254,0.827569155,43.73333333,12.26666667,56,
D,100,101,com,0.293446509,0.389183453,0.317370038,0.140247205,134.99329,0.245994385,0.473385351,0.843502811,44.36666667,13.3,57.66666667,
A,100,109,sem,0.278689636,0.393677427,0.327632937,0.171019368,145.5383465,0.292086318,0.370340195,0.921070865,42.06666667,11.63333333,53.7,
A,100,109,sem,0.2893401,0.390699338,0.319960562,0.149049058,138.1259028,0.259430277,0.402749709,0.879972798,46.4,11.06666667,57.46666667,
A,100,109,sem,0.264376201,0.395902302,0.339721496,0.199197915,154.3712592,0.332218581,0.354479017,0.96205224,43.83333333,14.4,58.23333333,
A,100,109,sem,0.298470816,0.395699128,0.305830056,0.140064133,124.5414181,0.245712727,0.323633521,0.835448018,43.5,12.33333333,55.83333333,
A,100,109,sem,0.293711814,0.388370027,0.317918158,0.13877838,135.3434189,0.243732024,0.354517575,0.885824683,43.2,13.2,56.4,
A,100,109,com,0.276568114,0.390230356,0.333201531,0.170459663,149.8956362,0.291269606,0.376674233,0.943438921,43.43333333,13.06666667,56.5,
A,100,109,com,0.278651319,0.390908745,0.330439936,0.167658486,147.68028,0.287170415,0.352309754,0.940619277,45.5,15.16666667,60.66666667,
A,100,109,com,0.288079935,0.387703213,0.324216852,0.147419003,141.7641401,0.256957576,0.425908417,0.893289892,42.96666667,14.26666667,57.23333333,
A,100,109,com,0.297889896,0.399088586,0.303021518,0.145196289,123.0425026,0.253574502,0.322913346,0.824740176,42.06666667,12.33333333,54.4,
A,100,109,com,0.253352611,0.427971019,0.31867637,0.256292899,142.4456606,0.408014563,0.339270901,0.875602959,,12.66666667,63.06666667,
B,100,109,sem,0.28606289,0.383558882,0.330378227,0.145598599,147.2720978,0.25418781,0.346023012,0.95144138,44.5,13.96666667,58.46666667,
B,100,109,sem,0.276441248,0.391447512,0.332111241,0.172193741,149.0436319,0.293797408,0.301569148,0.962897992,45,12.56666667,57.56666667,
B,100,109,sem,0.303907573,0.382980722,0.313111705,0.115117915,126.9840134,0.2064677,0.417099817,0.830944235,45.26666667,14.1,59.36666667,
B,100,109,sem,0.266505637,0.399502968,0.333991395,0.199693112,150.4453137,0.332906991,0.285733365,0.962927179,45.83333333,15.86666667,61.7,
B,100,109,sem,0.300427969,0.386155265,0.313416766,0.124860749,129.090778,0.222002143,0.329767409,0.866581138,46.56666667,15.43333333,62,
B,100,109,com,0.290755549,0.390732345,0.318512106,0.146703701,136.6577997,0.255870285,0.380867341,0.880297457,44.66666667,13.7,58.36666667,
B,100,109,com,0.285234269,0.391550548,0.323215183,0.157090225,141.4346743,0.271526319,0.394363307,0.897118315,45.23333333,12.56666667,57.8,
B,100,109,com,0.266420227,0.398281453,0.335298321,0.19837655,151.341174,0.331075487,0.318795271,0.957494047,45.63333333,14.3,59.93333333,
B,100,109,com,0.290136377,0.400354533,0.30950909,0.159622893,130.5460192,0.275301383,0.342230576,0.85274501,46.46666667,13.63333333,60.1,
B,100,109,com,0.292310489,0.399531919,0.308157592,0.154979556,128.8678741,0.268367618,0.337043337,0.847462315,44.2,12.1,56.3,
C,100,109,sem,0.236309244,0.423581545,0.340109211,0.28379287,153.2563756,0.442116289,0.389183728,0.907657636,42.13333333,11.83333333,53.96666667,
C,100,109,sem,0.241292886,0.427321153,0.331385961,0.278229675,149.0578663,0.435335966,0.360999857,0.895987316,43.2,12.26666667,55.46666667,
C,100,109,sem,0.234258006,0.427787414,0.337954579,0.292320438,152.1490902,0.452396217,0.363934025,0.906495976,41.6,11.8,53.4,
C,100,109,sem,0.278242015,0.4067684,0.314989585,0.187626907,137.1548758,0.315969444,0.367583794,0.867453786,41.56666667,12.3,53.86666667,
C,100,109,sem,0.234069066,0.419035471,0.346895464,0.283211025,156.5989914,0.4414099,0.314489986,0.951361101,41.56666667,12.03333333,53.6,
C,100,109,com,0.249357297,0.410876171,0.339766532,0.244639029,153.5846453,0.3931084,0.358346486,0.936096401,44.03333333,12.83333333,56.86666667,
C,100,109,com,0.266754591,0.400303001,0.332942408,0.200205217,149.7365504,0.333618308,0.378288297,0.927900856,42.06666667,11.56666667,53.63333333,
C,100,109,com,0.28994397,0.396783051,0.313272979,0.15557722,133.1013907,0.269263218,0.378270226,0.856941022,42.16666667,13.76666667,55.93333333,
C,100,109,com,0.286645359,0.398847841,0.3145068,0.163681394,134.898837,0.28131651,0.366731921,0.866755173,,12.06666667,65.03333333,
